year,game_kind,player_id,player_name,team_code,team_name,ba,ba_pr,bbp,bbp_pr,brl,brl_pr,brlp,chasep,chasep_pr,ev,ev_pr,hard_hitp,hard_hitp_pr,iso,iso_pr,kp,kp_pr,max_ev,max_ev_pr,obp,obp_pr,pa,prlp_pr,slg,slg_pr,whiffp,whiffp_pr,woba,woba_pr
2026,A,0000005549,郭天信,AAA011,味全龍,0.33884297520661155,91,0.05185185185185185,44,3,83,0.02586206896551724,0.26842105263157895,49,134.86215865716,44,0.20833333333333334,40,0.1487603305785124,91,0.06666666666666667,89,168.72814721664,68,0.3880597014925373,88,135,62,0.48760330578512395,92,0.0851063829787234,91,0.4034135338345867,93
2026,A,0000007079,劉俊緯,AAA011,味全龍,0.23943661971830985,56,0.06172839506172839,51,3,83,0.04838709677419355,0.4067796610169492,14,135.186297202176,46,0.3333333333333333,70,0.09859154929577466,70,0.13580246913580246,68,171.70327709568,77,0.3125,54,81,74,0.3380281690140845,65,0.18705035971223022,59,0.3036962025316457,59
2026,A,0000006939,顏郁軒,AKP011,台鋼雄鷹,0.14285714285714285,24,0.03125,32,3,83,0.061224489795918366,0.2535211267605634,52,145.42538299168004,89,0.4444444444444444,88,0.10714285714285715,76,0.171875,50,168.3700520832,66,0.19672131147540983,20,64,80,0.25,37,0.16393442622950818,69,0.21957377049180324,31
2026,A,0000002297,詹子賢,ACN011,中信兄弟,0.15789473684210525,28,0.08064516129032258,67,3,83,0.06666666666666667,0.21739130434782608,71,142.91223136689229,85,0.4358974358974359,86,0.05263157894736842,52,0.1935483870967742,41,170.289919008,74,0.22580645161290322,25,62,81,0.21052631578947367,32,0.20869565217391303,51,0.21304838709677418,30
2026,A,0000005569,曾頌恩,ACN011,中信兄弟,0.1702127659574468,30,0.11320754716981132,80,3,83,0.08108108108108109,0.20833333333333334,75,139.99947227481601,71,0.26666666666666666,53,0.021276595744680854,40,0.18867924528301888,43,174.86187219072,91,0.2641509433962264,36,53,84,0.19148936170212766,29,0.2111111111111111,49,0.2309433962264151,32
2026,A,0000001119,許基宏,ACN011,中信兄弟,0.14,22,0.1206896551724138,83,3,83,0.08108108108108109,0.22772277227722773,64,135.8512448832,50,0.36,75,0.01999999999999999,39,0.22413793103448276,29,175.22366881536,93,0.25862068965517243,35,58,84,0.16,23,0.3157894736842105,12,0.22113793103448273,32
2026,A,0000006927,曾子祐,AKP011,台鋼雄鷹,0.2631578947368421,66,0.08270676691729323,69,2,74,0.019417475728155338,0.24456521739130435,55,133.20531447941408,37,0.18309859154929578,35,0.07017543859649122,62,0.12781954887218044,71,163.61294387328,45,0.3359375,74,133,57,0.3333333333333333,61,0.11224489795918367,85,0.31900000000000023,67
2026,A,0000007268,陳聖平,ADD011,統一7-ELEVEn獅,0.2376237623762376,54,0.061946902654867256,52,2,74,0.022222222222222223,0.24161073825503357,56,136.009522792704,51,0.26666666666666666,53,0.09900990099009904,71,0.1415929203539823,67,168.15953379456,65,0.2767857142857143,41,113,59,0.33663366336633666,63,0.17543859649122806,62,0.28502678571428586,48
2026,A,0000001618,林子偉,AJL011,樂天桃猿,0.24242424242424243,58,0.05555555555555555,47,2,74,0.022727272727272728,0.2807017543859649,44,140.68245481508572,76,0.33766233766233766,72,0.12121212121212122,82,0.12037037037037036,75,169.14879755136,71,0.2897196261682243,45,108,59,0.36363636363636365,70,0.12834224598930483,80,0.30285981308411225,57
2026,A,0000000929,王威晨,ACN011,中信兄弟,0.23333333333333334,51,0.07216494845360824,60,2,74,0.023529411764705882,0.22608695652173913,65,131.92634170910122,31,0.25,46,0.0888888888888889,65,0.05154639175257732,91,172.32850723968,81,0.28865979381443296,44,97,60,0.32222222222222224,58,0.0962962962962963,89,0.28913402061855686,50
2026,A,0000005540,李凱威,AAA011,味全龍,0.25,60,0.11926605504587157,82,2,74,0.024691358024691357,0.13071895424836602,89,131.73180632579826,29,0.1044776119402985,24,0.09090909090909088,66,0.11009174311926606,81,164.90503789056,50,0.35514018691588783,79,109,61,0.3409090909090909,65,0.15822784810126583,72,0.33687850467289737,72
2026,A,0000003345,林智平,AJL011,樂天桃猿,0.25,60,0.05319148936170213,45,2,74,0.02702702702702703,0.35802469135802467,22,137.83779112820864,59,0.2608695652173913,50,0.034090909090909116,46,0.14893617021276595,65,174.03859617408,88,0.2978723404255319,48,94,64,0.2840909090909091,48,0.18243243243243243,60,0.27063440860215066,44
2026,A,0000000743,陳子豪,AAA011,味全龍,0.1590909090909091,29,0.07216494845360824,60,2,74,0.02857142857142857,0.176056338028169,82,134.94161231454316,44,0.2631578947368421,50,0.022727272727272735,41,0.1958762886597938,40,169.87837756032,73,0.2268041237113402,26,97,65,0.18181818181818182,25,0.22424242424242424,40,0.20272164948453614,26
2026,A,0000002291,岳東華,ACN011,中信兄弟,0.26744186046511625,68,0.07446808510638298,62,2,74,0.028985507246376812,0.22875816993464052,62,136.547980058688,53,0.25,46,0.05813953488372098,58,0.19148936170212766,42,165.55221948672,53,0.3191489361702128,57,94,66,0.32558139534883723,59,0.16770186335403728,65,0.3019042553191491,56
2026,A,0000006225,宋晟睿,ACN011,中信兄弟,0.19753086419753085,36,0.03333333333333333,35,2,74,0.029850746268656716,0.4074074074074074,13,140.30003162945206,74,0.2641509433962264,51,0.14814814814814814,90,0.17777777777777778,47,174.8743767936,92,0.25555555555555554,34,90,67,0.345679012345679,66,0.25,30,0.2857777777777779,49
2026,A,0000007301,曾昱磬,AKP011,台鋼雄鷹,0.23529411764705882,53,0.20224719101123595,97,2,74,0.03278688524590164,0.12781954887218044,90,137.31025613493077,56,0.2682926829268293,54,0.05882352941176472,59,0.0898876404494382,83,167.91721486848,61,0.4157303370786517,92,89,68,0.29411764705882354,51,0.21212121212121213,48,0.3635056179775281,81
2026,A,0000005291,蔣少宏,AAA011,味全龍,0.2191780821917808,44,0.04938271604938271,42,2,74,0.037037037037037035,0.3387096774193548,26,138.27672406169597,61,0.3111111111111111,67,0.0410958904109589,47,0.25925925925925924,20,168.6969903168,68,0.275,40,81,70,0.2602739726027397,40,0.2866666666666667,18,0.2552500000000001,38
2026,A,0000004645,戴培峰,AEO011,富邦悍將,0.2878787878787879,77,0.1518987341772152,92,2,74,0.03773584905660377,0.2356687898089172,60,136.65980311367997,54,0.2916666666666667,59,0.12121212121212122,82,0.17721518987341772,48,165.05573686272,51,0.3974358974358974,88,79,71,0.4090909090909091,81,0.23357664233576642,36,0.3838076923076924,90
2026,A,0000007018,劉子杰,AJL011,樂天桃猿,0.32142857142857145,87,0.017241379310344827,29,2,74,0.038461538461538464,0.30357142857142855,38,135.7928304897906,49,0.2978723404255319,60,0.14285714285714285,88,0.08620689655172414,85,166.81355894016,56,0.3275862068965517,65,58,71,0.4642857142857143,90,0.07317073170731707,93,0.3587586206896553,79
2026,A,0000006851,林培緯,ADD011,統一7-ELEVEn獅,0.23809523809523808,55,0.015384615384615385,28,2,74,0.04081632653061224,0.2765957446808511,47,140.00443163903995,71,0.30303030303030304,63,0.06349206349206349,59,0.23076923076923078,27,174.782000448,91,0.24615384615384617,29,65,73,0.30158730158730157,55,0.24166666666666667,33,0.24829230769230767,35
