year,game_kind,player_id,player_name,team_code,team_name,barrels,bbe,brls_bbep,brls_pap,distance_avg_hr,distance_max,ev50th,ev90th,ev_avg,ev_max,fb_ld,hard_hit,hard_hit_swing,hard_hitp,la_avg,la_sw_spp
2026,A,0000007581,黃暐傑,AAA011,味全龍,1,14,0.2,0.045454545454545456,0,109.621298664,157.20424178523427,170.57536835328,133.9542708768,170.57536835328,0.6666666666666666,5,0.35714285714285715,0.35714285714285715,6.782973714285718,0.35714285714285715
2026,A,0000003608,曾仁和,AAA011,味全龍,0,14,0,0,0,77.43778365600001,157.1129207094857,169.11009282816,138.85571195382857,169.11009282816,0.3333333333333333,5,0.35714285714285715,0.35714285714285715,12.010316571428575,0.42857142857142855
2026,A,0000007276,伍立辰,ACN011,中信兄弟,2,14,0.2857142857142857,0.08695652173913043,0,117.457444536,161.90308944329144,167.1261096384,144.62352038262856,167.1261096384,0.5,7,0.5,0.5,8.472347,0.5714285714285714
2026,A,0000006910,王伯洋,AAA011,味全龍,0,13,0,0,0,114.76378368,146.22374055167998,158.96362952448,131.44964571470769,158.96362952448,2.5,2,0.15384615384615385,0.15384615384615385,22.988701461538465,0.46153846153846156
2026,A,0000005315,高偉強,ADD011,統一7-ELEVEn獅,1,12,0.1111111111111111,0.05263157894736842,113.612255376,113.612255376,162.54843255552,165.80359901952,153.94625820288,165.80359901952,0.6666666666666666,9,0.75,0.75,14.235074249999998,0.3333333333333333
2026,A,0000002303,黃竣彥,ADD011,統一7-ELEVEn獅,1,12,0.2,0.058823529411764705,0,114.856403256,159.94770851136,167.63380939008,147.54058493856002,167.63380939008,1,5,0.4166666666666667,0.4166666666666667,8.785028166666665,0.25
2026,A,0000000363,陳仕朋,AEO011,富邦悍將,1,11,0.25,0.05263157894736842,121.723416192,121.723416192,160.119463603968,169.28634818304,139.17472604928,169.28634818304,1,4,0.36363636363636365,0.36363636363636365,-2.893579090909091,0.2727272727272727
2026,A,0000000776,王凱程,ACN011,中信兄弟,3,11,0.6,0.2,118.69476261,122.036884704,162.256736809728,173.45374447104,142.89283884672003,173.45374447104,3,5,0.45454545454545453,0.45454545454545453,20.795525727272725,0.45454545454545453
2026,A,0000006228,王志煊,AJL011,樂天桃猿,0,11,0,0,0,71.024910528,147.97239902438398,158.03035484544,128.42352101376,158.03035484544,2,2,0.18181818181818182,0.18181818181818182,2.086261818181819,0.18181818181818182
2026,A,0000007292,李軍,ADD011,統一7-ELEVEn獅,0,10,0,0,0,109.339306848,148.62951992908796,156.3938773056,117.037210460544,156.3938773056,3,3,0.3,0.3,-0.8780187000000008,0.1
2026,A,0000003506,謝榮豪,ACN011,中信兄弟,0,10,0,0,0,104.28344904,151.438668505344,156.85683729408,130.59976389926402,156.85683729408,2,3,0.3,0.3,19.786476999999998,0.4
2026,A,0000005572,魏碩成,ACN011,中信兄弟,1,10,0.5,0.0625,0,108.99314244,147.488952086784,160.45220835072,121.93994820902398,160.45220835072,0,2,0.2222222222222222,0.2,-7.113914599999999,0.2
2026,A,0000006215,趙璟榮,AAA011,味全龍,1,10,0.5,0.07142857142857142,0,102.6250932,151.788153648384,174.782000448,130.52029610188796,174.782000448,1,2,0.2,0.2,-9.946304999999999,0.2
2026,A,0000002272,賴智垣,AKP011,台鋼雄鷹,0,9,0,0,0,90.20292348000001,152.38817583264,0,130.19312934144,160.9241806656,0.25,3,0.3333333333333333,0.3333333333333333,14.324853333333335,0.5555555555555556
2026,A,0000000779,陳柏豪,AJL011,樂天桃猿,1,9,0.5,0.07142857142857142,0,103.51744092,157.1359055904,0,142.87457766912,169.09834461696,0.3333333333333333,2,0.25,0.2222222222222222,3.4237939999999996,0.3333333333333333
2026,A,0000006918,李欣穎,AKP011,台鋼雄鷹,1,8,0.25,0.07142857142857142,0,120.61755912,162.58199810688,0,155.75777604288,170.30161893888,0.5,4,0.5,0.5,5.529713624999999,0.25
2026,A,0000007061,辛俊昇,ADD011,統一7-ELEVEn獅,0,8,0,0,0,104.69159148,165.11098161888,0,149.45221537488,170.6639305536,1,4,0.5,0.5,20.5278675,0.5
2026,A,0000007049,林暉盛,ACN011,中信兄弟,2,8,0.6666666666666666,0.125,117.237217392,117.237217392,159.746100624,0,141.76101153456003,168.24144940416,1.5,3,0.375,0.375,20.054722875000007,0.375
2026,A,0000002695,林子崴,ADD011,統一7-ELEVEn獅,0,7,0,0,0,105.819205176,146.19077582207998,0,133.31927086518857,155.59541737344,3,1,0.14285714285714285,0.14285714285714285,3.126293857142857,0.42857142857142855
2026,A,0000005482,吳承諭,ADD011,統一7-ELEVEn獅,0,7,0,0,0,100.57464264,156.31396264704,0,145.48685871908572,163.57298386176,4,2,0.2857142857142857,0.2857142857142857,28.204891857142858,0.14285714285714285
2026,A,0000006848,林詔恩,ADD011,統一7-ELEVEn獅,0,6,0,0,0,92.1719772,137.00349227136,0,128.82852901248,137.82296487168,0,0,0,0,-13.545388499999996,0.16666666666666666
2026,A,0000006222,劉予承,ADD011,統一7-ELEVEn獅,1,5,1,0.2,0,115.03392792,154.67219304768,0,142.213960196352,161.42225654016,1,1,0.2,0.2,17.4427064,0.2
2026,A,0000006878,吳君奕,AAA011,味全龍,0,5,0,0,0,72.53621256000001,158.52324863232002,0,139.82515939814402,162.1650653568,0,2,0.4,0.4,5.436909999999999,0.2
2026,A,0000007305,李致霖,AAA011,味全龍,0,5,0,0,0,86.36320243200001,150.76689452352002,0,144.688127037696,153.54939397248,0,1,0.25,0.2,-7.0657534,0.4
2026,A,0000001412,江少慶,ADD011,統一7-ELEVEn獅,0,5,0,0,0,107.340099264,155.0227564512,0,148.734986678784,158.78943412992,0.5,1,0.2,0.2,5.119095000000001,0.6
2026,A,0000006982,黃群,AKP011,台鋼雄鷹,0,4,0,0,0,79.32783626400001,132.31938658752,0,126.40604115744,134.02768110336,1,0,0,0,23.141815,0.25
2026,A,0000005282,姚杰宏,ADD011,統一7-ELEVEn獅,0,4,0,0,0,66.59340504000001,160.19934017472,0,133.87895760096,165.24015159168,0,2,0.5,0.5,13.673314,0.5
2026,A,0000006922,黃紹睿,AKP011,台鋼雄鷹,1,3,1,0.16666666666666666,0,118.565322432,165.55221948672,0,149.41847614847998,165.55221948672,1,1,0.3333333333333333,0.3333333333333333,15.831193333333331,0.3333333333333333
2026,A,0000001524,劉昱言,AEO011,富邦悍將,0,2,0,0,0,81.67746936000002,142.50916538496,0,133.62365529216,142.50916538496,0,0,0,0,3.9296974999999987,0.5
2026,A,0000007619,王奕翔,AJL011,樂天桃猿,0,2,0,0,0,2.221647576,155.4174078336,0,146.37367508544,155.4174078336,0,1,0.5,0.5,-20.402205000000002,0
2026,A,0000007568,王偉軒,AEO011,富邦悍將,0,2,0,0,0,55.979939856,139.21664068224,0,132.90464062656,139.21664068224,0,0,0,0,1.2948110000000002,0.5
2026,D,0000006724,曹祐齊,AAA022,味全龍二軍,2,80,0.1111111111111111,0.017543859649122806,0,119.093641416,151.360629000768,160.47961547903998,137.965360232304,164.89493121024,1.4705882352941178,18,0.225,0.225,14.3762082875,0.35
2026,D,0000006874,*盧孟揚,ACN022,中信兄弟二軍,4,55,0.36363636363636365,0.056338028169014086,124.232188924,132.932564208,151.23455469056,167.551752158208,130.421468335104,171.5596109568,1.25,11,0.2,0.2,10.660902636363634,0.3090909090909091
2026,D,0000006006,德保拉,ACN022,中信兄弟二軍,1,54,0.125,0.015151515151515152,121.339699408,132.22019784,147.43673829162668,160.88952183321598,127.08715860309333,167.13389886336,0.6923076923076923,8,0.1509433962264151,0.14814814814814814,2.849173222222223,0.3333333333333333
2026,D,0000005541,郭郁政,AAA022,味全龍二軍,1,53,0.125,0.015384615384615385,117.806976984,117.806976984,150.82655909538465,164.59399997568,133.31569760096608,171.3236811264,1.1333333333333333,8,0.1509433962264151,0.1509433962264151,14.349259962264151,0.37735849056603776
2026,D,0000004624,陳克羿,AJL022,樂天桃猿二軍,1,53,0.058823529411764705,0.012658227848101266,0,115.419140256,155.8352486250831,171.15589413964798,136.38708416654495,197.13593344896,0.9166666666666666,17,0.32075471698113206,0.32075471698113206,1.1322975660377348,0.3584905660377358
2026,D,0000007281,游竣宥,ACN022,中信兄弟二軍,1,53,0.06666666666666667,0.014705882352941176,114.212062152,119.651032224,154.49229252864,164.336421249792,141.51011590569058,169.13373409152,1.2,15,0.2830188679245283,0.2830188679245283,19.282043924528303,0.41509433962264153
2026,D,0000003608,曾仁和,AAA022,味全龍二軍,0,47,0,0,0,104.692502832,146.91911360406257,160.56966632256,128.34684402121533,161.59096407168,1.1111111111111112,7,0.14893617021276595,0.14893617021276595,4.825464446808511,0.3191489361702128
2026,D,0000007049,林暉盛,ACN022,中信兄弟二軍,0,44,0,0,116.0077944,120.010284744,152.66013412032,162.18565288992,135.92887671168003,163.35832955904,1.0714285714285714,13,0.3023255813953488,0.29545454545454547,17.908496340909085,0.4772727272727273
