game_id,date,kind_code,side,team_name,hitter_acnt,hitter_name,lineup,defend_station,plate_appearances,hitting_cnt,hit_cnt,one_base_hit_cnt,two_base_hit_cnt,three_base_hit_cnt,home_run_cnt,strike_out_cnt,score_cnt,avg,bases_onballs_cnt,double_play_bat_cnt,game_sno,hit_bypitch_cnt,intentional_bases_onballs_cnt,is_current,rboe,run_batted_incnt,sacrifice_fly_cnt,sacrifice_hit_cnt,steal_base_fail_cnt,steal_base_okcnt,team_code
2026-A-1,2026-03-28,A,Visiting,中信兄弟,0000000929,王威晨,1,3B,5,2,4,2,0,0,0,0,0,0.5,1,0,1,0,0,False,0,0,0,0,0,0,ACN011
2026-A-1,2026-03-28,A,Visiting,中信兄弟,0000003609,陳俊秀,2,1B,5,2,4,2,0,0,0,1,0,0.5,1,0,1,0,0,False,0,0,0,0,0,0,ACN011
2026-A-1,2026-03-28,A,Visiting,中信兄弟,0000006225,宋晟睿,3,CF,5,0,5,0,0,0,0,1,0,0,0,1,1,0,0,False,0,0,0,0,0,0,ACN011
2026-A-1,2026-03-28,A,Visiting,中信兄弟,0000005569,曾頌恩,4,DH,4,1,3,1,0,0,0,1,0,0.333,1,0,1,0,0,False,0,1,0,0,0,0,ACN011
2026-A-1,2026-03-28,A,Visiting,中信兄弟,0000002297,詹子賢,5,LF,4,0,4,0,0,0,0,0,0,0,0,1,1,0,0,False,0,0,0,0,0,0,ACN011
2026-A-1,2026-03-28,A,Visiting,中信兄弟,0000004636,江坤宇,6,SS,4,1,2,1,0,0,0,0,0,0.5,2,0,1,0,0,False,0,0,0,0,0,0,ACN011
2026-A-1,2026-03-28,A,Visiting,中信兄弟,0000002285,高宇杰,7,C,4,1,4,1,0,0,0,2,1,0.25,0,0,1,0,0,False,0,0,0,0,0,0,ACN011
2026-A-1,2026-03-28,A,Visiting,中信兄弟,0000002291,岳東華,8,2B,4,2,4,2,0,0,0,1,1,0.5,0,1,1,0,0,False,0,0,0,0,0,0,ACN011
2026-A-1,2026-03-28,A,Visiting,中信兄弟,0000007278,許庭綸,9,RF,4,1,4,1,0,0,0,1,0,0.25,0,0,1,0,0,False,0,1,0,0,0,0,ACN011
2026-A-1,2026-03-28,A,Home,樂天桃猿,0000007288,何品室融,1,RF,4,0,4,0,0,0,0,3,0,0,0,0,1,0,0,False,0,0,0,0,0,0,AJL011
2026-A-1,2026-03-28,A,Home,樂天桃猿,0000002282,張閔勛,1,(PH),1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,False,0,0,0,0,0,0,AJL011
2026-A-1,2026-03-28,A,Home,樂天桃猿,0000000159,成晉,1,(PR),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,0,0,0,0,0,0,AJL011
2026-A-1,2026-03-28,A,Home,樂天桃猿,0000006235,林政華,2,CF,5,0,4,0,0,0,0,1,0,0,0,0,1,1,0,True,0,1,0,0,0,0,AJL011
2026-A-1,2026-03-28,A,Home,樂天桃猿,0000004633,陳晨威,3,LF,4,2,4,0,1,0,1,0,1,0.5,0,0,1,0,0,False,0,1,0,0,0,0,AJL011
2026-A-1,2026-03-28,A,Home,樂天桃猿,0000003467,林泓育,4,DH,4,0,4,0,0,0,0,1,0,0,0,0,1,0,0,False,0,0,0,0,0,0,AJL011
2026-A-1,2026-03-28,A,Home,樂天桃猿,0000003345,林智平,5,1B,4,2,4,1,1,0,0,0,1,0.5,0,0,1,0,0,False,0,0,0,0,0,0,AJL011
2026-A-1,2026-03-28,A,Home,樂天桃猿,0000000153,林承飛,6,SS,4,1,4,1,0,0,0,1,0,0.25,0,0,1,0,0,False,0,0,0,0,0,0,AJL011
2026-A-1,2026-03-28,A,Home,樂天桃猿,0000001618,林子偉,7,3B,4,2,3,2,0,0,0,1,1,0.667,1,0,1,0,0,False,0,0,0,0,0,1,AJL011
2026-A-1,2026-03-28,A,Home,樂天桃猿,0000006854,宋嘉翔,8,C,4,1,3,1,0,0,0,0,0,0.333,0,0,1,0,0,False,1,1,0,1,0,0,AJL011
2026-A-1,2026-03-28,A,Home,樂天桃猿,0000007589,許賀捷,9,2B,2,0,2,0,0,0,0,2,0,0,0,0,1,0,0,False,0,0,0,0,0,0,AJL011
2026-A-1,2026-03-28,A,Home,樂天桃猿,0000005536,歐晉,9,(PH),1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,False,0,0,0,0,0,0,AJL011
2026-A-1,2026-03-28,A,Home,樂天桃猿,0000006240,馬傑森,9,(PR)(2B),1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,0,0,0,1,0,0,AJL011
2026-A-10,2026-04-01,A,Visiting,富邦悍將,0000000362,申皓瑋,1,LF,5,2,5,2,0,0,0,0,0,0.333,0,0,10,0,0,True,0,0,0,0,0,0,AEO011
2026-A-10,2026-04-01,A,Visiting,富邦悍將,0000000361,張洺瑀,2,RF,3,0,2,0,0,0,0,0,0,0.333,1,0,10,0,0,False,0,0,0,0,0,0,AEO011
2026-A-10,2026-04-01,A,Visiting,富邦悍將,0000006861,蔡佳諺,2,(PH)(RF),1,0,1,0,0,0,0,0,1,0,0,0,10,0,0,False,0,0,0,0,0,0,AEO011
2026-A-10,2026-04-01,A,Visiting,富邦悍將,0000006888,張育成,3,DH,4,1,3,1,0,0,0,0,1,0.4,1,1,10,0,0,False,0,0,0,0,0,0,AEO011
2026-A-10,2026-04-01,A,Visiting,富邦悍將,0000002352,范國宸,4,1B,4,1,3,1,0,0,0,1,0,0.636,1,0,10,0,0,False,0,0,0,0,0,0,AEO011
2026-A-10,2026-04-01,A,Visiting,富邦悍將,0000006063,邦力多,5,CF,4,1,3,1,0,0,0,0,0,0.231,1,1,10,0,0,False,0,2,0,0,0,0,AEO011
2026-A-10,2026-04-01,A,Visiting,富邦悍將,0000007089,王念好,6,3B,3,0,3,0,0,0,0,1,0,0.25,0,0,10,0,0,False,0,0,0,0,0,0,AEO011
2026-A-10,2026-04-01,A,Visiting,富邦悍將,0000005496,辛元旭,6,(PH)(3B),1,0,1,0,0,0,0,1,0,0.2,0,0,10,0,0,False,0,0,0,0,0,0,AEO011
2026-A-10,2026-04-01,A,Visiting,富邦悍將,0000005510,林澤彬,7,2B,3,0,2,0,0,0,0,0,0,0,1,0,10,0,0,False,0,0,0,0,0,0,AEO011
2026-A-10,2026-04-01,A,Visiting,富邦悍將,0000000910,張進德,7,(C),1,0,1,0,0,0,0,0,0,0,0,0,10,0,0,False,0,0,0,0,0,0,AEO011
2026-A-10,2026-04-01,A,Visiting,富邦悍將,0000006229,葉子霆,8,SS,4,0,3,0,0,0,0,0,0,0.167,0,0,10,1,0,False,0,0,0,0,0,0,AEO011
2026-A-10,2026-04-01,A,Visiting,富邦悍將,0000001606,林岱安,9,C,2,0,2,0,0,0,0,0,0,0,0,0,10,0,0,False,0,0,0,0,0,0,AEO011
2026-A-10,2026-04-01,A,Visiting,富邦悍將,0000006872,林岳谷,9,(PH)(2B),2,1,2,1,0,0,0,0,0,0.556,0,0,10,0,0,False,0,0,0,0,0,0,AEO011
2026-A-10,2026-04-01,A,Home,統一7-ELEVEn獅,0000006847,田子杰,1,CF,4,1,3,0,0,1,0,0,1,0.1,1,0,10,0,0,False,0,1,0,0,0,0,ADD011
2026-A-10,2026-04-01,A,Home,統一7-ELEVEn獅,0000005522,朱迦恩,2,RF,4,1,4,1,0,0,0,0,1,0.444,0,0,10,0,0,False,0,0,0,0,0,0,ADD011
2026-A-10,2026-04-01,A,Home,統一7-ELEVEn獅,0000006223,林子豪,3,DH,4,3,4,2,1,0,0,0,1,0.417,0,0,10,0,0,False,0,1,0,0,0,0,ADD011
2026-A-10,2026-04-01,A,Home,統一7-ELEVEn獅,0000001474,蘇智傑,4,LF,4,2,4,2,0,0,0,0,0,0.333,0,0,10,0,0,False,0,1,0,0,0,0,ADD011
2026-A-10,2026-04-01,A,Home,統一7-ELEVEn獅,0000006851,林培緯,5,1B,4,0,4,0,0,0,0,1,0,0.091,0,1,10,0,0,False,0,0,0,0,0,0,ADD011
2026-A-10,2026-04-01,A,Home,統一7-ELEVEn獅,0000002707,潘傑楷,6,3B,4,1,3,1,0,0,0,0,0,0.333,1,0,10,0,0,False,0,1,0,0,0,0,ADD011
2026-A-10,2026-04-01,A,Home,統一7-ELEVEn獅,0000005306,許哲晏,7,2B,3,0,3,0,0,0,0,0,0,0,0,0,10,0,0,False,0,0,0,0,0,0,ADD011
2026-A-10,2026-04-01,A,Home,統一7-ELEVEn獅,0000006843,潘磊,7,(PH),1,0,1,0,0,0,0,0,0,0,0,0,10,0,0,False,0,0,0,0,0,0,ADD011
2026-A-10,2026-04-01,A,Home,統一7-ELEVEn獅,0000001339,林祖傑,7,(2B),0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,False,0,0,0,0,0,0,ADD011
2026-A-10,2026-04-01,A,Home,統一7-ELEVEn獅,0000007071,林泓弦,8,SS,3,0,3,0,0,0,0,1,0,0,0,0,10,0,0,False,0,0,0,0,0,0,ADD011
2026-A-10,2026-04-01,A,Home,統一7-ELEVEn獅,0000006716,張翔,9,C,3,0,3,0,0,0,0,2,1,0,0,0,10,0,0,False,1,0,0,0,0,0,ADD011
2026-A-10,2026-04-01,A,Home,統一7-ELEVEn獅,0000002298,陳重羽,9,(C),0,0,0,0,0,0,0,0,0,0.571,0,0,10,0,0,False,0,0,0,0,0,0,ADD011
2026-A-11,2026-04-03,A,Visiting,統一7-ELEVEn獅,0000006847,田子杰,1,CF,5,1,4,1,0,0,0,1,0,0.143,1,0,11,0,0,False,0,0,0,0,0,0,ADD011
2026-A-11,2026-04-03,A,Visiting,統一7-ELEVEn獅,0000005522,朱迦恩,2,RF,3,2,3,2,0,0,0,1,0,0.5,0,0,11,0,0,False,0,1,0,0,0,0,ADD011
2026-A-11,2026-04-03,A,Visiting,統一7-ELEVEn獅,0000005531,邱智呈,2,(RF),2,1,2,0,0,1,0,0,1,0.167,0,0,11,0,0,False,0,0,0,0,0,0,ADD011
2026-A-11,2026-04-03,A,Visiting,統一7-ELEVEn獅,0000006223,林子豪,3,1B,5,1,3,1,0,0,0,1,1,0.4,2,1,11,0,0,False,0,1,0,0,0,0,ADD011
2026-A-11,2026-04-03,A,Visiting,統一7-ELEVEn獅,0000007071,林泓弦,3,(PR)(2B),0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,False,0,0,0,0,0,0,ADD011
2026-A-11,2026-04-03,A,Visiting,統一7-ELEVEn獅,0000001474,蘇智傑,4,LF,5,0,3,0,0,0,0,1,1,0.267,2,1,11,0,0,False,0,0,0,0,0,0,ADD011
2026-A-11,2026-04-03,A,Visiting,統一7-ELEVEn獅,0000002707,潘傑楷,5,3B(1B),5,2,5,0,2,0,0,2,0,0.375,0,0,11,0,0,False,0,2,0,0,0,0,ADD011
2026-A-11,2026-04-03,A,Visiting,統一7-ELEVEn獅,0000002298,陳重羽,6,C,5,2,5,2,0,0,0,0,0,0.5,0,0,11,0,0,False,0,0,0,0,0,0,ADD011
2026-A-11,2026-04-03,A,Visiting,統一7-ELEVEn獅,0000006843,潘磊,7,DH,4,1,4,0,0,0,1,1,1,0.167,0,0,11,0,0,False,0,1,0,0,0,0,ADD011
2026-A-11,2026-04-03,A,Visiting,統一7-ELEVEn獅,0000005306,許哲晏,8,2B(3B),4,0,4,0,0,0,0,1,0,0,0,0,11,0,0,False,0,0,0,0,0,0,ADD011
2026-A-11,2026-04-03,A,Visiting,統一7-ELEVEn獅,0000007268,陳聖平,9,SS,4,2,4,1,0,0,1,0,2,0.273,0,0,11,0,0,False,0,1,0,0,0,1,ADD011
2026-A-11,2026-04-03,A,Home,中信兄弟,0000000929,王威晨,1,DH,4,1,4,1,0,0,0,0,0,0.316,0,0,11,0,0,False,0,2,0,0,0,0,ACN011
2026-A-11,2026-04-03,A,Home,中信兄弟,0000006225,宋晟睿,2,CF,4,1,4,1,0,0,0,1,0,0.263,0,0,11,0,0,False,0,0,0,0,0,0,ACN011
2026-A-11,2026-04-03,A,Home,中信兄弟,0000005298,黃韋盛,3,3B,4,0,4,0,0,0,0,1,0,0.133,0,0,11,0,0,False,0,0,0,0,0,0,ACN011
2026-A-11,2026-04-03,A,Home,中信兄弟,0000003609,陳俊秀,4,1B,4,0,4,0,0,0,0,1,0,0.235,0,0,11,0,0,False,0,0,0,0,0,0,ACN011
2026-A-11,2026-04-03,A,Home,中信兄弟,0000002297,詹子賢,5,LF,4,0,4,0,0,0,0,0,0,0.125,0,0,11,0,0,False,0,0,0,0,0,0,ACN011
2026-A-11,2026-04-03,A,Home,中信兄弟,0000004636,江坤宇,6,SS,4,0,3,0,0,0,0,2,0,0.2,1,0,11,0,0,False,0,0,0,0,0,0,ACN011
2026-A-11,2026-04-03,A,Home,中信兄弟,0000005569,曾頌恩,7,RF,4,1,3,0,1,0,0,0,1,0.188,1,0,11,0,0,True,0,0,0,0,0,0,ACN011
2026-A-11,2026-04-03,A,Home,中信兄弟,0000002291,岳東華,8,2B,3,0,3,0,0,0,0,1,1,0.167,0,0,11,0,0,False,1,0,0,0,0,0,ACN011
2026-A-11,2026-04-03,A,Home,中信兄弟,0000002285,高宇杰,9,C,3,0,2,0,0,0,0,2,0,0.267,1,0,11,0,0,False,0,0,0,0,0,0,ACN011
2026-A-12,2026-04-03,A,Visiting,樂天桃猿,0000006235,林政華,1,CF,4,0,3,0,0,0,0,0,1,0.111,0,0,12,1,0,False,0,0,0,0,0,0,AJL011
2026-A-12,2026-04-03,A,Visiting,樂天桃猿,0000000159,成晉,2,RF,4,1,3,1,0,0,0,1,0,0.25,1,0,12,0,0,False,0,0,0,0,0,0,AJL011
2026-A-12,2026-04-03,A,Visiting,樂天桃猿,0000004633,陳晨威,3,LF,4,1,4,1,0,0,0,0,1,0.3,0,0,12,0,0,False,0,1,0,0,0,0,AJL011
2026-A-12,2026-04-03,A,Visiting,樂天桃猿,0000003345,林智平,4,3B,4,0,3,0,0,0,0,1,0,0.211,1,1,12,0,0,False,0,0,0,0,0,0,AJL011
2026-A-12,2026-04-03,A,Visiting,樂天桃猿,0000007076,李勛傑,5,1B,4,1,4,1,0,0,0,0,0,0.375,0,0,12,0,0,False,1,0,0,0,0,0,AJL011
2026-A-12,2026-04-03,A,Visiting,樂天桃猿,0000005536,歐晉,6,DH,3,0,2,0,0,0,0,1,0,0,1,0,12,0,0,False,0,0,0,0,0,0,AJL011
2026-A-12,2026-04-03,A,Visiting,樂天桃猿,0000003563,余德龍,6,(PH),1,0,0,0,0,0,0,0,0,0.333,0,0,12,0,0,False,0,0,0,1,0,0,AJL011
2026-A-12,2026-04-03,A,Visiting,樂天桃猿,0000001618,林子偉,7,2B,3,1,3,1,0,0,0,1,0,0.267,0,0,12,0,0,False,0,1,0,0,0,0,AJL011
2026-A-12,2026-04-03,A,Visiting,樂天桃猿,0000002282,張閔勛,7,(PH),1,0,1,0,0,0,0,1,0,0.222,0,0,12,0,0,False,0,0,0,0,0,0,AJL011
2026-A-12,2026-04-03,A,Visiting,樂天桃猿,0000006854,宋嘉翔,8,C,3,0,3,0,0,0,0,0,0,0.125,0,0,12,0,0,False,0,0,0,0,0,0,AJL011
2026-A-12,2026-04-03,A,Visiting,樂天桃猿,0000003467,林泓育,8,(PH),1,0,1,0,0,0,0,0,0,0.222,0,0,12,0,0,True,0,0,0,0,0,0,AJL011
2026-A-12,2026-04-03,A,Visiting,樂天桃猿,0000006240,馬傑森,9,SS,3,0,3,0,0,0,0,1,0,0,0,0,12,0,0,False,0,0,0,0,0,0,AJL011
2026-A-12,2026-04-03,A,Home,富邦悍將,0000000361,張洺瑀,1,RF,4,1,3,1,0,0,0,1,1,0.333,1,0,12,0,0,False,0,0,0,0,0,0,AEO011
2026-A-12,2026-04-03,A,Home,富邦悍將,0000006738,孔念恩,1,(RF),0,0,0,0,0,0,0,0,0,0.167,0,0,12,0,0,False,0,0,0,0,0,0,AEO011
2026-A-12,2026-04-03,A,Home,富邦悍將,0000006888,張育成,2,SS,4,1,4,0,1,0,0,3,0,0.357,0,0,12,0,0,False,0,1,0,0,0,0,AEO011
2026-A-12,2026-04-03,A,Home,富邦悍將,0000006063,邦力多,3,CF,4,2,4,2,0,0,0,0,1,0.294,0,0,12,0,0,False,0,0,0,0,0,0,AEO011
2026-A-12,2026-04-03,A,Home,富邦悍將,0000002352,范國宸,4,1B,4,2,4,0,2,0,0,1,0,0.6,0,0,12,0,0,False,0,2,0,0,0,0,AEO011
2026-A-12,2026-04-03,A,Home,富邦悍將,0000005496,辛元旭,5,DH,3,0,3,0,0,0,0,2,0,0.125,0,0,12,0,0,False,0,0,0,0,0,0,AEO011
2026-A-12,2026-04-03,A,Home,富邦悍將,0000002305,王正棠,5,(PH)(DH),1,0,1,0,0,0,0,0,0,0,0,0,12,0,0,False,0,0,0,0,0,0,AEO011
2026-A-12,2026-04-03,A,Home,富邦悍將,0000000362,申皓瑋,6,LF,4,0,4,0,0,0,0,0,0,0.2,0,0,12,0,0,False,0,0,0,0,0,0,AEO011
2026-A-12,2026-04-03,A,Home,富邦悍將,0000004645,戴培峰,7,C,2,0,2,0,0,0,0,1,0,0.3,0,0,12,0,0,False,0,0,0,0,0,0,AEO011
2026-A-12,2026-04-03,A,Home,富邦悍將,0000001606,林岱安,7,(PH)(C),1,0,1,0,0,0,0,0,0,0,0,0,12,0,0,False,0,0,0,0,0,0,AEO011
2026-A-12,2026-04-03,A,Home,富邦悍將,0000007089,王念好,8,3B,3,0,2,0,0,0,0,2,1,0.214,1,0,12,0,0,False,0,0,0,0,0,0,AEO011
2026-A-12,2026-04-03,A,Home,富邦悍將,0000006872,林岳谷,9,2B,3,1,2,1,0,0,0,0,0,0.545,0,0,12,0,0,False,0,0,0,1,0,0,AEO011
2026-A-13,2026-04-03,A,Visiting,台鋼雄鷹,0000000772,陳文杰,1,CF,5,0,4,0,0,0,0,1,0,0.286,0,0,13,0,0,False,1,0,0,1,0,0,AKP011
2026-A-13,2026-04-03,A,Visiting,台鋼雄鷹,0000006927,曾子祐,2,SS,4,0,3,0,0,0,0,0,0,0.267,0,0,13,0,0,False,1,0,0,1,0,0,AKP011
2026-A-13,2026-04-03,A,Visiting,台鋼雄鷹,0000003649,吳念庭,3,3B,4,1,3,1,0,0,0,1,1,0.286,1,0,13,0,0,False,0,0,0,0,0,0,AKP011
2026-A-13,2026-04-03,A,Visiting,台鋼雄鷹,0000007239,魔鷹,4,DH,4,1,4,0,1,0,0,2,1,0.188,0,1,13,0,0,False,0,1,0,0,0,0,AKP011
2026-A-13,2026-04-03,A,Visiting,台鋼雄鷹,0000000935,王柏融,5,LF,4,2,3,2,0,0,0,0,1,0.4,1,0,13,0,0,False,0,0,0,0,0,1,AKP011
2026-A-13,2026-04-03,A,Visiting,台鋼雄鷹,0000000753,杜家明,6,1B,2,0,2,0,0,0,0,0,0,0.111,0,1,13,0,0,False,0,0,0,0,0,0,AKP011
2026-A-13,2026-04-03,A,Visiting,台鋼雄鷹,0000006939,顏郁軒,6,(1B),2,0,1,0,0,0,0,0,0,0,0,0,13,1,0,False,0,0,0,0,0,0,AKP011
2026-A-13,2026-04-03,A,Visiting,台鋼雄鷹,0000007301,曾昱磬,7,2B,4,0,3,0,0,0,0,2,0,0.167,1,0,13,0,0,False,0,0,0,0,0,1,AKP011
2026-A-13,2026-04-03,A,Visiting,台鋼雄鷹,0000001258,劉時豪,8,C,4,1,3,1,0,0,0,0,0,0.3,0,0,13,1,0,False,0,1,0,0,0,0,AKP011
2026-A-13,2026-04-03,A,Visiting,台鋼雄鷹,0000006929,紀慶然,8,(PR),0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,False,0,0,0,0,0,1,AKP011
2026-A-13,2026-04-03,A,Visiting,台鋼雄鷹,0000007064,陳世嘉,8,(C),0,0,0,0,0,0,0,0,0,0.25,0,0,13,0,0,False,0,0,0,0,0,0,AKP011
2026-A-13,2026-04-03,A,Visiting,台鋼雄鷹,0000005340,王博玄,9,RF,4,1,4,1,0,0,0,0,1,0.077,0,0,13,0,0,False,0,0,0,0,0,0,AKP011
2026-A-13,2026-04-03,A,Home,味全龍,0000005549,郭天信,1,CF,5,3,4,3,0,0,0,1,0,0.5,1,0,13,0,0,False,0,0,0,0,0,0,AAA011
2026-A-13,2026-04-03,A,Home,味全龍,0000000743,陳子豪,2,LF,4,0,3,0,0,0,0,0,1,0.25,1,1,13,0,0,False,0,0,0,0,0,0,AAA011
2026-A-13,2026-04-03,A,Home,味全龍,0000006217,林辰勳,2,(C),1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,False,0,0,0,1,0,0,AAA011
2026-A-13,2026-04-03,A,Home,味全龍,0000003625,吉力吉撈．鞏冠,3,1B,5,1,3,1,0,0,0,0,0,0.154,2,0,13,0,1,False,0,0,0,0,0,0,AAA011
2026-A-13,2026-04-03,A,Home,味全龍,0000001318,朱育賢,4,DH,5,2,5,2,0,0,0,2,0,0.294,0,0,13,0,0,True,0,1,0,0,0,0,AAA011
2026-A-13,2026-04-03,A,Home,味全龍,0000005545,劉基鴻,5,3B,4,1,4,1,0,0,0,1,1,0.235,0,0,13,0,0,False,0,0,0,0,0,0,AAA011
2026-A-13,2026-04-03,A,Home,味全龍,0000005540,李凱威,6,2B,4,0,2,0,0,0,0,0,1,0,1,0,13,0,0,False,0,1,1,0,0,0,AAA011
2026-A-13,2026-04-03,A,Home,味全龍,0000007079,劉俊緯,7,SS,4,2,4,1,0,0,1,0,1,0.385,0,0,13,0,0,False,0,3,0,0,0,0,AAA011
2026-A-13,2026-04-03,A,Home,味全龍,0000005291,蔣少宏,8,C,2,1,2,1,0,0,0,0,0,0.333,0,0,13,0,0,False,0,0,0,0,0,0,AAA011
2026-A-13,2026-04-03,A,Home,味全龍,0000005542,張政禹,8,(PH),1,0,1,0,0,0,0,1,0,0.167,0,0,13,0,0,False,0,0,0,0,0,0,AAA011
2026-A-13,2026-04-03,A,Home,味全龍,0000005553,張祐銘,8,(LF),1,0,1,0,0,0,0,0,0,0.333,0,0,13,0,0,False,0,0,0,0,0,0,AAA011
2026-A-13,2026-04-03,A,Home,味全龍,0000007304,曾聖安,9,RF,4,0,3,0,0,0,0,1,1,0.143,1,0,13,0,0,False,0,0,0,0,0,0,AAA011
2026-A-16,2026-04-04,A,Visiting,台鋼雄鷹,0000000772,陳文杰,1,CF,5,1,5,1,0,0,0,1,0,0.263,0,0,16,0,0,False,0,1,0,0,0,0,AKP011
2026-A-16,2026-04-04,A,Visiting,台鋼雄鷹,0000006927,曾子祐,2,SS,5,3,4,2,0,1,0,1,2,0.368,0,0,16,0,0,False,0,1,1,0,0,0,AKP011
2026-A-16,2026-04-04,A,Visiting,台鋼雄鷹,0000003649,吳念庭,3,3B,5,1,4,1,0,0,0,0,0,0.278,1,0,16,0,0,False,0,1,0,0,0,0,AKP011
2026-A-16,2026-04-04,A,Visiting,台鋼雄鷹,0000007239,魔鷹,4,DH,5,1,4,1,0,0,0,0,0,0.2,1,0,16,0,0,False,0,1,0,0,0,0,AKP011
2026-A-16,2026-04-04,A,Visiting,台鋼雄鷹,0000000935,王柏融,5,LF,5,1,5,0,1,0,0,1,1,0.333,0,0,16,0,0,False,0,0,0,0,0,0,AKP011
2026-A-16,2026-04-04,A,Visiting,台鋼雄鷹,0000006939,顏郁軒,6,1B,5,1,4,1,0,0,0,1,1,0.091,1,0,16,0,0,False,0,0,0,0,0,0,AKP011
2026-A-16,2026-04-04,A,Visiting,台鋼雄鷹,0000003174,郭永維,7,2B,2,0,2,0,0,0,0,2,0,0,0,0,16,0,0,False,0,0,0,0,0,0,AKP011
2026-A-16,2026-04-04,A,Visiting,台鋼雄鷹,0000005333,湯家豪,7,(2B),2,1,2,1,0,0,0,1,1,0.5,0,0,16,0,0,False,0,0,0,0,0,0,AKP011
2026-A-16,2026-04-04,A,Visiting,台鋼雄鷹,0000007301,曾昱磬,7,(PH)(2B),1,0,0,0,0,0,0,0,0,0.167,1,0,16,0,0,False,0,0,0,0,0,0,AKP011
2026-A-16,2026-04-04,A,Visiting,台鋼雄鷹,0000001258,劉時豪,8,C,4,0,2,0,0,0,0,0,1,0.25,2,0,16,0,0,False,0,0,0,0,0,0,AKP011
2026-A-16,2026-04-04,A,Visiting,台鋼雄鷹,0000005340,王博玄,8,(PR),0,0,0,0,0,0,0,0,1,0.077,0,0,16,0,0,False,0,0,0,0,0,0,AKP011
2026-A-16,2026-04-04,A,Visiting,台鋼雄鷹,0000007064,陳世嘉,8,(C),1,0,1,0,0,0,0,0,0,0.2,0,0,16,0,0,False,0,0,0,0,0,0,AKP011
2026-A-16,2026-04-04,A,Visiting,台鋼雄鷹,0000006929,紀慶然,9,RF,4,2,4,2,0,0,0,0,0,0.5,0,0,16,0,0,False,0,2,0,0,0,0,AKP011
2026-A-16,2026-04-04,A,Home,味全龍,0000005549,郭天信,1,CF,5,1,4,1,0,0,0,1,1,0.45,1,0,16,0,0,False,0,0,0,0,0,1,AAA011
2026-A-16,2026-04-04,A,Home,味全龍,0000000743,陳子豪,2,LF,5,2,5,2,0,0,0,0,1,0.294,0,0,16,0,0,False,0,1,0,0,0,0,AAA011
2026-A-16,2026-04-04,A,Home,味全龍,0000006217,林辰勳,2,(C),0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,False,0,0,0,0,0,0,AAA011
2026-A-16,2026-04-04,A,Home,味全龍,0000003625,吉力吉撈．鞏冠,3,1B,3,0,2,0,0,0,0,1,0,0.133,1,0,16,0,0,False,0,0,0,0,0,0,AAA011
2026-A-16,2026-04-04,A,Home,味全龍,0000005542,張政禹,3,(3B),2,0,1,0,0,0,0,0,0,0.143,1,0,16,0,0,False,0,0,0,0,0,0,AAA011
2026-A-16,2026-04-04,A,Home,味全龍,0000001318,朱育賢,4,DH,5,1,4,1,0,0,0,1,2,0.286,0,0,16,1,0,False,0,0,0,0,0,0,AAA011
2026-A-16,2026-04-04,A,Home,味全龍,0000005545,劉基鴻,5,3B(1B),5,1,4,0,0,0,1,0,1,0.238,1,0,16,0,0,False,0,3,0,0,0,0,AAA011
2026-A-16,2026-04-04,A,Home,味全龍,0000005553,張祐銘,6,RF,4,1,3,1,0,0,0,0,0,0.333,0,0,16,1,0,False,0,0,0,0,0,0,AAA011
2026-A-16,2026-04-04,A,Home,味全龍,0000007304,曾聖安,6,(RF),1,0,1,0,0,0,0,1,0,0.125,0,0,16,0,0,True,0,0,0,0,0,0,AAA011
2026-A-16,2026-04-04,A,Home,味全龍,0000007079,劉俊緯,7,SS,4,2,4,0,1,1,0,0,1,0.412,0,0,16,0,0,False,0,1,0,0,0,1,AAA011
2026-A-16,2026-04-04,A,Home,味全龍,0000005291,蔣少宏,8,C,4,1,4,1,0,0,0,0,0,0.308,0,0,16,0,0,False,0,1,0,0,0,0,AAA011
2026-A-16,2026-04-04,A,Home,味全龍,0000006725,張祐嘉,8,(PR)(LF),0,0,0,0,0,0,0,0,0,0.25,0,0,16,0,0,False,0,0,0,0,0,0,AAA011
2026-A-16,2026-04-04,A,Home,味全龍,0000005540,李凱威,9,2B,4,0,3,0,0,0,0,2,0,0,0,0,16,0,0,False,0,0,0,1,0,0,AAA011
2026-A-17,2026-04-05,A,Visiting,台鋼雄鷹,0000000772,陳文杰,1,CF,4,1,4,1,0,0,0,0,0,0.261,0,0,17,0,0,False,0,0,0,0,0,0,AKP011
2026-A-17,2026-04-05,A,Visiting,台鋼雄鷹,0000006927,曾子祐,2,SS,4,0,4,0,0,0,0,0,0,0.304,0,0,17,0,0,False,0,0,0,0,0,0,AKP011
2026-A-17,2026-04-05,A,Visiting,台鋼雄鷹,0000003649,吳念庭,3,3B,4,1,3,1,0,0,0,0,0,0.286,1,0,17,0,0,False,0,0,0,0,0,0,AKP011
