game_id,date,kind_code,side,team_name,inning,runs,raw_score,team_code
2026-A-81,2026-05-05,A,Home,味全龍,7,0,0,AAA011
2026-A-81,2026-05-05,A,Home,味全龍,8,0,0,AAA011
2026-A-81,2026-05-05,A,Home,味全龍,9,0,0,AAA011
2026-A-81,2026-05-05,A,Home,味全龍,10,0,0,AAA011
2026-A-81,2026-05-05,A,Home,味全龍,11,,X,AAA011
2026-A-82,2026-05-06,A,Visiting,樂天桃猿,1,0,0,AJL011
2026-A-82,2026-05-06,A,Visiting,樂天桃猿,2,0,0,AJL011
2026-A-82,2026-05-06,A,Visiting,樂天桃猿,3,0,0,AJL011
2026-A-82,2026-05-06,A,Visiting,樂天桃猿,4,0,0,AJL011
2026-A-82,2026-05-06,A,Visiting,樂天桃猿,5,1,1,AJL011
2026-A-82,2026-05-06,A,Visiting,樂天桃猿,6,0,0,AJL011
2026-A-82,2026-05-06,A,Visiting,樂天桃猿,7,0,0,AJL011
2026-A-82,2026-05-06,A,Visiting,樂天桃猿,8,0,0,AJL011
2026-A-82,2026-05-06,A,Visiting,樂天桃猿,9,0,0,AJL011
2026-A-82,2026-05-06,A,Home,富邦悍將,1,4,4,AEO011
2026-A-82,2026-05-06,A,Home,富邦悍將,2,0,0,AEO011
2026-A-82,2026-05-06,A,Home,富邦悍將,3,2,2,AEO011
2026-A-82,2026-05-06,A,Home,富邦悍將,4,1,1,AEO011
2026-A-82,2026-05-06,A,Home,富邦悍將,5,0,0,AEO011
2026-A-82,2026-05-06,A,Home,富邦悍將,6,0,0,AEO011
2026-A-82,2026-05-06,A,Home,富邦悍將,7,0,0,AEO011
2026-A-82,2026-05-06,A,Home,富邦悍將,8,0,0,AEO011
2026-A-82,2026-05-06,A,Home,富邦悍將,9,,X,AEO011
2026-A-83,2026-05-06,A,Visiting,中信兄弟,1,1,1,ACN011
2026-A-83,2026-05-06,A,Visiting,中信兄弟,2,0,0,ACN011
2026-A-83,2026-05-06,A,Visiting,中信兄弟,3,0,0,ACN011
2026-A-83,2026-05-06,A,Visiting,中信兄弟,4,0,0,ACN011
2026-A-83,2026-05-06,A,Visiting,中信兄弟,5,0,0,ACN011
2026-A-83,2026-05-06,A,Visiting,中信兄弟,6,0,0,ACN011
2026-A-83,2026-05-06,A,Visiting,中信兄弟,7,0,0,ACN011
2026-A-83,2026-05-06,A,Visiting,中信兄弟,8,0,0,ACN011
2026-A-83,2026-05-06,A,Visiting,中信兄弟,9,5,5,ACN011
2026-A-83,2026-05-06,A,Home,味全龍,1,0,0,AAA011
2026-A-83,2026-05-06,A,Home,味全龍,2,0,0,AAA011
2026-A-83,2026-05-06,A,Home,味全龍,3,0,0,AAA011
2026-A-83,2026-05-06,A,Home,味全龍,4,0,0,AAA011
2026-A-83,2026-05-06,A,Home,味全龍,5,0,0,AAA011
2026-A-83,2026-05-06,A,Home,味全龍,6,0,0,AAA011
2026-A-83,2026-05-06,A,Home,味全龍,7,0,0,AAA011
2026-A-83,2026-05-06,A,Home,味全龍,8,0,0,AAA011
2026-A-83,2026-05-06,A,Home,味全龍,9,0,0,AAA011
2026-A-84,2026-05-06,A,Visiting,台鋼雄鷹,1,0,0,AKP011
2026-A-84,2026-05-06,A,Visiting,台鋼雄鷹,2,0,0,AKP011
2026-A-84,2026-05-06,A,Visiting,台鋼雄鷹,3,0,0,AKP011
2026-A-84,2026-05-06,A,Visiting,台鋼雄鷹,4,0,0,AKP011
2026-A-84,2026-05-06,A,Visiting,台鋼雄鷹,5,1,1,AKP011
2026-A-84,2026-05-06,A,Visiting,台鋼雄鷹,6,0,0,AKP011
2026-A-84,2026-05-06,A,Visiting,台鋼雄鷹,7,0,0,AKP011
2026-A-84,2026-05-06,A,Visiting,台鋼雄鷹,8,0,0,AKP011
2026-A-84,2026-05-06,A,Visiting,台鋼雄鷹,9,0,0,AKP011
2026-A-84,2026-05-06,A,Home,統一7-ELEVEn獅,1,2,2,ADD011
2026-A-84,2026-05-06,A,Home,統一7-ELEVEn獅,2,1,1,ADD011
2026-A-84,2026-05-06,A,Home,統一7-ELEVEn獅,3,0,0,ADD011
2026-A-84,2026-05-06,A,Home,統一7-ELEVEn獅,4,1,1,ADD011
2026-A-84,2026-05-06,A,Home,統一7-ELEVEn獅,5,0,0,ADD011
2026-A-84,2026-05-06,A,Home,統一7-ELEVEn獅,6,0,0,ADD011
2026-A-84,2026-05-06,A,Home,統一7-ELEVEn獅,7,0,0,ADD011
2026-A-84,2026-05-06,A,Home,統一7-ELEVEn獅,8,0,0,ADD011
2026-A-84,2026-05-06,A,Home,統一7-ELEVEn獅,9,,X,ADD011
2026-A-85,2026-05-08,A,Visiting,味全龍,1,0,0,AAA011
2026-A-85,2026-05-08,A,Visiting,味全龍,2,0,0,AAA011
2026-A-85,2026-05-08,A,Visiting,味全龍,3,1,1,AAA011
2026-A-85,2026-05-08,A,Visiting,味全龍,4,0,0,AAA011
2026-A-85,2026-05-08,A,Visiting,味全龍,5,0,0,AAA011
2026-A-85,2026-05-08,A,Visiting,味全龍,6,0,0,AAA011
2026-A-85,2026-05-08,A,Visiting,味全龍,7,0,0,AAA011
2026-A-85,2026-05-08,A,Visiting,味全龍,8,0,0,AAA011
2026-A-85,2026-05-08,A,Visiting,味全龍,9,0,0,AAA011
2026-A-85,2026-05-08,A,Home,富邦悍將,1,0,0,AEO011
2026-A-85,2026-05-08,A,Home,富邦悍將,2,0,0,AEO011
2026-A-85,2026-05-08,A,Home,富邦悍將,3,1,1,AEO011
2026-A-85,2026-05-08,A,Home,富邦悍將,4,0,0,AEO011
2026-A-85,2026-05-08,A,Home,富邦悍將,5,1,1,AEO011
2026-A-85,2026-05-08,A,Home,富邦悍將,6,0,0,AEO011
2026-A-85,2026-05-08,A,Home,富邦悍將,7,0,0,AEO011
2026-A-85,2026-05-08,A,Home,富邦悍將,8,0,0,AEO011
2026-A-85,2026-05-08,A,Home,富邦悍將,9,,X,AEO011
2026-A-86,2026-05-08,A,Visiting,統一7-ELEVEn獅,1,0,0,ADD011
2026-A-86,2026-05-08,A,Visiting,統一7-ELEVEn獅,2,0,0,ADD011
2026-A-86,2026-05-08,A,Visiting,統一7-ELEVEn獅,3,0,0,ADD011
2026-A-86,2026-05-08,A,Visiting,統一7-ELEVEn獅,4,1,1,ADD011
2026-A-86,2026-05-08,A,Visiting,統一7-ELEVEn獅,5,0,0,ADD011
2026-A-86,2026-05-08,A,Visiting,統一7-ELEVEn獅,6,0,0,ADD011
2026-A-86,2026-05-08,A,Visiting,統一7-ELEVEn獅,7,0,0,ADD011
2026-A-86,2026-05-08,A,Visiting,統一7-ELEVEn獅,8,0,0,ADD011
2026-A-86,2026-05-08,A,Visiting,統一7-ELEVEn獅,9,0,0,ADD011
2026-A-86,2026-05-08,A,Home,樂天桃猿,1,0,0,AJL011
2026-A-86,2026-05-08,A,Home,樂天桃猿,2,0,0,AJL011
2026-A-86,2026-05-08,A,Home,樂天桃猿,3,0,0,AJL011
2026-A-86,2026-05-08,A,Home,樂天桃猿,4,0,0,AJL011
2026-A-86,2026-05-08,A,Home,樂天桃猿,5,0,0,AJL011
2026-A-86,2026-05-08,A,Home,樂天桃猿,6,0,0,AJL011
2026-A-86,2026-05-08,A,Home,樂天桃猿,7,1,1,AJL011
2026-A-86,2026-05-08,A,Home,樂天桃猿,8,1,1,AJL011
2026-A-86,2026-05-08,A,Home,樂天桃猿,9,,X,AJL011
2026-A-87,2026-05-08,A,Visiting,台鋼雄鷹,1,1,1,AKP011
2026-A-87,2026-05-08,A,Visiting,台鋼雄鷹,2,0,0,AKP011
2026-A-87,2026-05-08,A,Visiting,台鋼雄鷹,3,3,3,AKP011
2026-A-87,2026-05-08,A,Visiting,台鋼雄鷹,4,2,2,AKP011
2026-A-87,2026-05-08,A,Visiting,台鋼雄鷹,5,0,0,AKP011
2026-A-87,2026-05-08,A,Visiting,台鋼雄鷹,6,0,0,AKP011
2026-A-87,2026-05-08,A,Visiting,台鋼雄鷹,7,0,0,AKP011
2026-A-87,2026-05-08,A,Visiting,台鋼雄鷹,8,0,0,AKP011
2026-A-87,2026-05-08,A,Visiting,台鋼雄鷹,9,0,0,AKP011
2026-A-87,2026-05-08,A,Home,中信兄弟,1,0,0,ACN011
2026-A-87,2026-05-08,A,Home,中信兄弟,2,0,0,ACN011
2026-A-87,2026-05-08,A,Home,中信兄弟,3,0,0,ACN011
2026-A-87,2026-05-08,A,Home,中信兄弟,4,0,0,ACN011
2026-A-87,2026-05-08,A,Home,中信兄弟,5,0,0,ACN011
2026-A-87,2026-05-08,A,Home,中信兄弟,6,0,0,ACN011
2026-A-87,2026-05-08,A,Home,中信兄弟,7,0,0,ACN011
2026-A-87,2026-05-08,A,Home,中信兄弟,8,0,0,ACN011
2026-A-87,2026-05-08,A,Home,中信兄弟,9,0,0,ACN011
2026-A-88,2026-05-09,A,Visiting,味全龍,1,0,0,AAA011
2026-A-88,2026-05-09,A,Visiting,味全龍,2,0,0,AAA011
2026-A-88,2026-05-09,A,Visiting,味全龍,3,2,2,AAA011
2026-A-88,2026-05-09,A,Visiting,味全龍,4,3,3,AAA011
2026-A-88,2026-05-09,A,Visiting,味全龍,5,1,1,AAA011
2026-A-88,2026-05-09,A,Visiting,味全龍,6,1,1,AAA011
2026-A-88,2026-05-09,A,Visiting,味全龍,7,1,1,AAA011
2026-A-88,2026-05-09,A,Visiting,味全龍,8,0,0,AAA011
2026-A-88,2026-05-09,A,Visiting,味全龍,9,0,0,AAA011
2026-A-88,2026-05-09,A,Home,富邦悍將,1,0,0,AEO011
2026-A-88,2026-05-09,A,Home,富邦悍將,2,0,0,AEO011
2026-A-88,2026-05-09,A,Home,富邦悍將,3,0,0,AEO011
2026-A-88,2026-05-09,A,Home,富邦悍將,4,2,2,AEO011
2026-A-88,2026-05-09,A,Home,富邦悍將,5,0,0,AEO011
2026-A-88,2026-05-09,A,Home,富邦悍將,6,0,0,AEO011
2026-A-88,2026-05-09,A,Home,富邦悍將,7,0,0,AEO011
2026-A-88,2026-05-09,A,Home,富邦悍將,8,0,0,AEO011
2026-A-88,2026-05-09,A,Home,富邦悍將,9,0,0,AEO011
2026-A-89,2026-05-09,A,Visiting,統一7-ELEVEn獅,1,0,0,ADD011
2026-A-89,2026-05-09,A,Visiting,統一7-ELEVEn獅,2,0,0,ADD011
2026-A-89,2026-05-09,A,Visiting,統一7-ELEVEn獅,3,0,0,ADD011
2026-A-89,2026-05-09,A,Visiting,統一7-ELEVEn獅,4,0,0,ADD011
2026-A-89,2026-05-09,A,Visiting,統一7-ELEVEn獅,5,1,1,ADD011
2026-A-89,2026-05-09,A,Visiting,統一7-ELEVEn獅,6,0,0,ADD011
2026-A-89,2026-05-09,A,Visiting,統一7-ELEVEn獅,7,0,0,ADD011
2026-A-89,2026-05-09,A,Visiting,統一7-ELEVEn獅,8,0,0,ADD011
2026-A-89,2026-05-09,A,Visiting,統一7-ELEVEn獅,9,0,0,ADD011
2026-A-89,2026-05-09,A,Home,樂天桃猿,1,0,0,AJL011
2026-A-89,2026-05-09,A,Home,樂天桃猿,2,0,0,AJL011
2026-A-89,2026-05-09,A,Home,樂天桃猿,3,0,0,AJL011
2026-A-89,2026-05-09,A,Home,樂天桃猿,4,0,0,AJL011
2026-A-89,2026-05-09,A,Home,樂天桃猿,5,0,0,AJL011
2026-A-89,2026-05-09,A,Home,樂天桃猿,6,0,0,AJL011
2026-A-89,2026-05-09,A,Home,樂天桃猿,7,0,0,AJL011
2026-A-89,2026-05-09,A,Home,樂天桃猿,8,0,0,AJL011
2026-A-89,2026-05-09,A,Home,樂天桃猿,9,0,0,AJL011
2026-A-9,2026-04-01,A,Visiting,台鋼雄鷹,1,0,0,AKP011
2026-A-9,2026-04-01,A,Visiting,台鋼雄鷹,2,0,0,AKP011
2026-A-9,2026-04-01,A,Visiting,台鋼雄鷹,3,3,3,AKP011
2026-A-9,2026-04-01,A,Visiting,台鋼雄鷹,4,0,0,AKP011
2026-A-9,2026-04-01,A,Visiting,台鋼雄鷹,5,1,1,AKP011
2026-A-9,2026-04-01,A,Visiting,台鋼雄鷹,6,0,0,AKP011
2026-A-9,2026-04-01,A,Visiting,台鋼雄鷹,7,0,0,AKP011
2026-A-9,2026-04-01,A,Visiting,台鋼雄鷹,8,0,0,AKP011
2026-A-9,2026-04-01,A,Visiting,台鋼雄鷹,9,2,2,AKP011
2026-A-9,2026-04-01,A,Home,樂天桃猿,1,0,0,AJL011
2026-A-9,2026-04-01,A,Home,樂天桃猿,2,0,0,AJL011
2026-A-9,2026-04-01,A,Home,樂天桃猿,3,0,0,AJL011
2026-A-9,2026-04-01,A,Home,樂天桃猿,4,0,0,AJL011
2026-A-9,2026-04-01,A,Home,樂天桃猿,5,1,1,AJL011
2026-A-9,2026-04-01,A,Home,樂天桃猿,6,0,0,AJL011
2026-A-9,2026-04-01,A,Home,樂天桃猿,7,0,0,AJL011
2026-A-9,2026-04-01,A,Home,樂天桃猿,8,0,0,AJL011
2026-A-9,2026-04-01,A,Home,樂天桃猿,9,0,0,AJL011
2026-A-90,2026-05-09,A,Visiting,台鋼雄鷹,1,0,0,AKP011
2026-A-90,2026-05-09,A,Visiting,台鋼雄鷹,2,0,0,AKP011
2026-A-90,2026-05-09,A,Visiting,台鋼雄鷹,3,0,0,AKP011
2026-A-90,2026-05-09,A,Visiting,台鋼雄鷹,4,0,0,AKP011
2026-A-90,2026-05-09,A,Visiting,台鋼雄鷹,5,1,1,AKP011
2026-A-90,2026-05-09,A,Visiting,台鋼雄鷹,6,0,0,AKP011
2026-A-90,2026-05-09,A,Visiting,台鋼雄鷹,7,1,1,AKP011
2026-A-90,2026-05-09,A,Visiting,台鋼雄鷹,8,0,0,AKP011
2026-A-90,2026-05-09,A,Visiting,台鋼雄鷹,9,0,0,AKP011
2026-A-90,2026-05-09,A,Home,中信兄弟,1,2,2,ACN011
2026-A-90,2026-05-09,A,Home,中信兄弟,2,0,0,ACN011
2026-A-90,2026-05-09,A,Home,中信兄弟,3,0,0,ACN011
2026-A-90,2026-05-09,A,Home,中信兄弟,4,0,0,ACN011
2026-A-90,2026-05-09,A,Home,中信兄弟,5,1,1,ACN011
2026-A-90,2026-05-09,A,Home,中信兄弟,6,1,1,ACN011
2026-A-90,2026-05-09,A,Home,中信兄弟,7,0,0,ACN011
2026-A-90,2026-05-09,A,Home,中信兄弟,8,0,0,ACN011
2026-A-90,2026-05-09,A,Home,中信兄弟,9,,X,ACN011
2026-A-91,2026-05-10,A,Visiting,味全龍,1,3,3,AAA011
2026-A-91,2026-05-10,A,Visiting,味全龍,2,0,0,AAA011
2026-A-91,2026-05-10,A,Visiting,味全龍,3,0,0,AAA011
2026-A-91,2026-05-10,A,Visiting,味全龍,4,0,0,AAA011
2026-A-91,2026-05-10,A,Visiting,味全龍,5,1,1,AAA011
2026-A-91,2026-05-10,A,Visiting,味全龍,6,0,0,AAA011
2026-A-91,2026-05-10,A,Visiting,味全龍,7,1,1,AAA011
2026-A-91,2026-05-10,A,Visiting,味全龍,8,0,0,AAA011
2026-A-91,2026-05-10,A,Visiting,味全龍,9,0,0,AAA011
2026-A-91,2026-05-10,A,Visiting,味全龍,10,2,2,AAA011
2026-A-91,2026-05-10,A,Home,富邦悍將,1,0,0,AEO011
2026-A-91,2026-05-10,A,Home,富邦悍將,2,3,3,AEO011
2026-A-91,2026-05-10,A,Home,富邦悍將,3,0,0,AEO011
2026-A-91,2026-05-10,A,Home,富邦悍將,4,0,0,AEO011
2026-A-91,2026-05-10,A,Home,富邦悍將,5,0,0,AEO011
2026-A-91,2026-05-10,A,Home,富邦悍將,6,1,1,AEO011
2026-A-91,2026-05-10,A,Home,富邦悍將,7,0,0,AEO011
2026-A-91,2026-05-10,A,Home,富邦悍將,8,0,0,AEO011
2026-A-91,2026-05-10,A,Home,富邦悍將,9,1,1,AEO011
2026-A-91,2026-05-10,A,Home,富邦悍將,10,,X,AEO011
2026-A-92,2026-05-10,A,Visiting,統一7-ELEVEn獅,1,0,0,ADD011
2026-A-92,2026-05-10,A,Visiting,統一7-ELEVEn獅,2,0,0,ADD011
2026-A-92,2026-05-10,A,Visiting,統一7-ELEVEn獅,3,0,0,ADD011
2026-A-92,2026-05-10,A,Visiting,統一7-ELEVEn獅,4,0,0,ADD011
2026-A-92,2026-05-10,A,Visiting,統一7-ELEVEn獅,5,0,0,ADD011
2026-A-92,2026-05-10,A,Visiting,統一7-ELEVEn獅,6,1,1,ADD011
2026-A-92,2026-05-10,A,Visiting,統一7-ELEVEn獅,7,0,0,ADD011
2026-A-92,2026-05-10,A,Visiting,統一7-ELEVEn獅,8,1,1,ADD011
2026-A-92,2026-05-10,A,Visiting,統一7-ELEVEn獅,9,0,0,ADD011
2026-A-92,2026-05-10,A,Home,樂天桃猿,1,0,0,AJL011
2026-A-92,2026-05-10,A,Home,樂天桃猿,2,0,0,AJL011
2026-A-92,2026-05-10,A,Home,樂天桃猿,3,0,0,AJL011
2026-A-92,2026-05-10,A,Home,樂天桃猿,4,7,7,AJL011
2026-A-92,2026-05-10,A,Home,樂天桃猿,5,0,0,AJL011
2026-A-92,2026-05-10,A,Home,樂天桃猿,6,0,0,AJL011
2026-A-92,2026-05-10,A,Home,樂天桃猿,7,0,0,AJL011
2026-A-92,2026-05-10,A,Home,樂天桃猿,8,0,0,AJL011
2026-A-92,2026-05-10,A,Home,樂天桃猿,9,,X,AJL011
2026-A-93,2026-05-10,A,Visiting,台鋼雄鷹,1,1,1,AKP011
2026-A-93,2026-05-10,A,Visiting,台鋼雄鷹,2,0,0,AKP011
2026-A-93,2026-05-10,A,Visiting,台鋼雄鷹,3,1,1,AKP011
2026-A-93,2026-05-10,A,Visiting,台鋼雄鷹,4,0,0,AKP011
2026-A-93,2026-05-10,A,Visiting,台鋼雄鷹,5,0,0,AKP011
2026-A-93,2026-05-10,A,Visiting,台鋼雄鷹,6,0,0,AKP011
2026-A-93,2026-05-10,A,Visiting,台鋼雄鷹,7,0,0,AKP011
2026-A-93,2026-05-10,A,Visiting,台鋼雄鷹,8,0,0,AKP011
2026-A-93,2026-05-10,A,Visiting,台鋼雄鷹,9,0,0,AKP011
2026-A-93,2026-05-10,A,Home,中信兄弟,1,0,0,ACN011
2026-A-93,2026-05-10,A,Home,中信兄弟,2,0,0,ACN011
2026-A-93,2026-05-10,A,Home,中信兄弟,3,0,0,ACN011
2026-A-93,2026-05-10,A,Home,中信兄弟,4,0,0,ACN011
2026-A-93,2026-05-10,A,Home,中信兄弟,5,0,0,ACN011
2026-A-93,2026-05-10,A,Home,中信兄弟,6,0,0,ACN011
2026-A-93,2026-05-10,A,Home,中信兄弟,7,0,0,ACN011
2026-A-93,2026-05-10,A,Home,中信兄弟,8,0,0,ACN011
2026-A-93,2026-05-10,A,Home,中信兄弟,9,0,0,ACN011
2026-A-94,2026-05-12,A,Visiting,味全龍,1,0,0,AAA011
2026-A-94,2026-05-12,A,Visiting,味全龍,2,0,0,AAA011
2026-A-94,2026-05-12,A,Visiting,味全龍,3,0,0,AAA011
2026-A-94,2026-05-12,A,Visiting,味全龍,4,2,2,AAA011
2026-A-94,2026-05-12,A,Visiting,味全龍,5,1,1,AAA011
2026-A-94,2026-05-12,A,Visiting,味全龍,6,0,0,AAA011
2026-A-94,2026-05-12,A,Visiting,味全龍,7,0,0,AAA011
2026-A-94,2026-05-12,A,Visiting,味全龍,8,0,0,AAA011
2026-A-94,2026-05-12,A,Visiting,味全龍,9,0,0,AAA011
2026-A-94,2026-05-12,A,Home,統一7-ELEVEn獅,1,0,0,ADD011
2026-A-94,2026-05-12,A,Home,統一7-ELEVEn獅,2,1,1,ADD011
2026-A-94,2026-05-12,A,Home,統一7-ELEVEn獅,3,1,1,ADD011
2026-A-94,2026-05-12,A,Home,統一7-ELEVEn獅,4,3,3,ADD011
2026-A-94,2026-05-12,A,Home,統一7-ELEVEn獅,5,0,0,ADD011
2026-A-94,2026-05-12,A,Home,統一7-ELEVEn獅,6,0,0,ADD011
2026-A-94,2026-05-12,A,Home,統一7-ELEVEn獅,7,0,0,ADD011
2026-A-94,2026-05-12,A,Home,統一7-ELEVEn獅,8,0,0,ADD011
2026-A-94,2026-05-12,A,Home,統一7-ELEVEn獅,9,,X,ADD011
2026-A-95,2026-05-13,A,Visiting,味全龍,1,0,0,AAA011
2026-A-95,2026-05-13,A,Visiting,味全龍,2,0,0,AAA011
2026-A-95,2026-05-13,A,Visiting,味全龍,3,1,1,AAA011
2026-A-95,2026-05-13,A,Visiting,味全龍,4,0,0,AAA011
2026-A-95,2026-05-13,A,Visiting,味全龍,5,0,0,AAA011
2026-A-95,2026-05-13,A,Visiting,味全龍,6,0,0,AAA011
2026-A-95,2026-05-13,A,Visiting,味全龍,7,0,0,AAA011
2026-A-95,2026-05-13,A,Visiting,味全龍,8,0,0,AAA011
2026-A-95,2026-05-13,A,Visiting,味全龍,9,0,0,AAA011
2026-A-95,2026-05-13,A,Home,統一7-ELEVEn獅,1,0,0,ADD011
2026-A-95,2026-05-13,A,Home,統一7-ELEVEn獅,2,0,0,ADD011
2026-A-95,2026-05-13,A,Home,統一7-ELEVEn獅,3,2,2,ADD011
2026-A-95,2026-05-13,A,Home,統一7-ELEVEn獅,4,0,0,ADD011
2026-A-95,2026-05-13,A,Home,統一7-ELEVEn獅,5,0,0,ADD011
2026-A-95,2026-05-13,A,Home,統一7-ELEVEn獅,6,0,0,ADD011
2026-A-95,2026-05-13,A,Home,統一7-ELEVEn獅,7,0,0,ADD011
2026-A-95,2026-05-13,A,Home,統一7-ELEVEn獅,8,0,0,ADD011
2026-A-95,2026-05-13,A,Home,統一7-ELEVEn獅,9,,X,ADD011
2026-A-96,2026-05-13,A,Visiting,富邦悍將,1,13,13,AEO011
2026-A-96,2026-05-13,A,Visiting,富邦悍將,2,1,1,AEO011
2026-A-96,2026-05-13,A,Visiting,富邦悍將,3,0,0,AEO011
2026-A-96,2026-05-13,A,Visiting,富邦悍將,4,0,0,AEO011
2026-A-96,2026-05-13,A,Visiting,富邦悍將,5,0,0,AEO011
2026-A-96,2026-05-13,A,Visiting,富邦悍將,6,0,0,AEO011
2026-A-96,2026-05-13,A,Visiting,富邦悍將,7,0,0,AEO011
2026-A-96,2026-05-13,A,Visiting,富邦悍將,8,2,2,AEO011
2026-A-96,2026-05-13,A,Visiting,富邦悍將,9,1,1,AEO011
2026-A-96,2026-05-13,A,Home,中信兄弟,1,2,2,ACN011
2026-A-96,2026-05-13,A,Home,中信兄弟,2,0,0,ACN011
2026-A-96,2026-05-13,A,Home,中信兄弟,3,0,0,ACN011
2026-A-96,2026-05-13,A,Home,中信兄弟,4,0,0,ACN011
2026-A-96,2026-05-13,A,Home,中信兄弟,5,0,0,ACN011
2026-A-96,2026-05-13,A,Home,中信兄弟,6,0,0,ACN011
2026-A-96,2026-05-13,A,Home,中信兄弟,7,0,0,ACN011
2026-A-96,2026-05-13,A,Home,中信兄弟,8,0,0,ACN011
2026-A-96,2026-05-13,A,Home,中信兄弟,9,0,0,ACN011
2026-A-97,2026-05-13,A,Visiting,樂天桃猿,1,0,0,AJL011
2026-A-97,2026-05-13,A,Visiting,樂天桃猿,2,0,0,AJL011
2026-A-97,2026-05-13,A,Visiting,樂天桃猿,3,0,0,AJL011
2026-A-97,2026-05-13,A,Visiting,樂天桃猿,4,0,0,AJL011
2026-A-97,2026-05-13,A,Visiting,樂天桃猿,5,0,0,AJL011
2026-A-97,2026-05-13,A,Visiting,樂天桃猿,6,3,3,AJL011
2026-A-97,2026-05-13,A,Visiting,樂天桃猿,7,0,0,AJL011
2026-A-97,2026-05-13,A,Visiting,樂天桃猿,8,0,0,AJL011
2026-A-97,2026-05-13,A,Visiting,樂天桃猿,9,0,0,AJL011
2026-A-97,2026-05-13,A,Home,台鋼雄鷹,1,0,0,AKP011
2026-A-97,2026-05-13,A,Home,台鋼雄鷹,2,1,1,AKP011
2026-A-97,2026-05-13,A,Home,台鋼雄鷹,3,0,0,AKP011
2026-A-97,2026-05-13,A,Home,台鋼雄鷹,4,0,0,AKP011
2026-A-97,2026-05-13,A,Home,台鋼雄鷹,5,0,0,AKP011
2026-A-97,2026-05-13,A,Home,台鋼雄鷹,6,0,0,AKP011
2026-A-97,2026-05-13,A,Home,台鋼雄鷹,7,0,0,AKP011
2026-A-97,2026-05-13,A,Home,台鋼雄鷹,8,0,0,AKP011
2026-A-97,2026-05-13,A,Home,台鋼雄鷹,9,0,0,AKP011
2026-A-98,2026-05-14,A,Visiting,樂天桃猿,1,0,0,AJL011
2026-A-98,2026-05-14,A,Visiting,樂天桃猿,2,0,0,AJL011
2026-A-98,2026-05-14,A,Visiting,樂天桃猿,3,0,0,AJL011
2026-A-98,2026-05-14,A,Visiting,樂天桃猿,4,0,0,AJL011
2026-A-98,2026-05-14,A,Visiting,樂天桃猿,5,0,0,AJL011
2026-A-98,2026-05-14,A,Visiting,樂天桃猿,6,0,0,AJL011
2026-A-98,2026-05-14,A,Visiting,樂天桃猿,7,0,0,AJL011
2026-A-98,2026-05-14,A,Visiting,樂天桃猿,8,2,2,AJL011
2026-A-98,2026-05-14,A,Visiting,樂天桃猿,9,0,0,AJL011
2026-A-98,2026-05-14,A,Home,台鋼雄鷹,1,0,0,AKP011
2026-A-98,2026-05-14,A,Home,台鋼雄鷹,2,0,0,AKP011
2026-A-98,2026-05-14,A,Home,台鋼雄鷹,3,2,2,AKP011
2026-A-98,2026-05-14,A,Home,台鋼雄鷹,4,0,0,AKP011
2026-A-98,2026-05-14,A,Home,台鋼雄鷹,5,0,0,AKP011
2026-A-98,2026-05-14,A,Home,台鋼雄鷹,6,0,0,AKP011
2026-A-98,2026-05-14,A,Home,台鋼雄鷹,7,0,0,AKP011
2026-A-98,2026-05-14,A,Home,台鋼雄鷹,8,0,0,AKP011
2026-A-98,2026-05-14,A,Home,台鋼雄鷹,9,,X,AKP011
2026-D-1,2026-03-26,D,Visiting,統一7-ELEVEn獅二軍,1,0,0,ADD022
2026-D-1,2026-03-26,D,Visiting,統一7-ELEVEn獅二軍,2,0,0,ADD022
2026-D-1,2026-03-26,D,Visiting,統一7-ELEVEn獅二軍,3,0,0,ADD022
2026-D-1,2026-03-26,D,Visiting,統一7-ELEVEn獅二軍,4,0,0,ADD022
2026-D-1,2026-03-26,D,Visiting,統一7-ELEVEn獅二軍,5,1,1,ADD022
2026-D-1,2026-03-26,D,Visiting,統一7-ELEVEn獅二軍,6,0,0,ADD022
2026-D-1,2026-03-26,D,Visiting,統一7-ELEVEn獅二軍,7,0,0,ADD022
2026-D-1,2026-03-26,D,Visiting,統一7-ELEVEn獅二軍,8,0,0,ADD022
2026-D-1,2026-03-26,D,Visiting,統一7-ELEVEn獅二軍,9,0,0,ADD022
2026-D-1,2026-03-26,D,Home,台鋼雄鷹二軍,1,4,4,AKP022
2026-D-1,2026-03-26,D,Home,台鋼雄鷹二軍,2,0,0,AKP022
2026-D-1,2026-03-26,D,Home,台鋼雄鷹二軍,3,0,0,AKP022
2026-D-1,2026-03-26,D,Home,台鋼雄鷹二軍,4,0,0,AKP022
2026-D-1,2026-03-26,D,Home,台鋼雄鷹二軍,5,0,0,AKP022
2026-D-1,2026-03-26,D,Home,台鋼雄鷹二軍,6,0,0,AKP022
2026-D-1,2026-03-26,D,Home,台鋼雄鷹二軍,7,0,0,AKP022
2026-D-1,2026-03-26,D,Home,台鋼雄鷹二軍,8,0,0,AKP022
2026-D-1,2026-03-26,D,Home,台鋼雄鷹二軍,9,,X,AKP022
2026-D-10,2026-04-02,D,Visiting,統一7-ELEVEn獅二軍,1,0,0,ADD022
2026-D-10,2026-04-02,D,Visiting,統一7-ELEVEn獅二軍,2,0,0,ADD022
