year,game_kind,player_id,player_name,team_code,team_name,airp,bbe,fbp,gbp,ldp,oppo_airp,oppo_gbp,oppop,pull_airp,pull_gbp,pullp,pup,straight_airp,straight_gbp,straightp
2026,D,0000007085,張士綸,ACN022,中信兄弟二軍,0.43103448275862066,58,0.20689655172413793,0.5689655172413793,0.15517241379310345,0.13793103448275862,0.08620689655172414,0.22413793103448276,0.10344827586206896,0.25862068965517243,0.3620689655172414,0.06896551724137931,0.1896551724137931,0.22413793103448276,0.41379310344827586
2026,D,0000007308,許博閎,AAA022,味全龍二軍,0.6,45,0.2,0.4,0.24444444444444444,0.28888888888888886,0.022222222222222223,0.3111111111111111,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.15555555555555556,0.2,0.15555555555555556,0.35555555555555557
2026,D,0000007792,*施季定華,ACN022,中信兄弟二軍,0.6046511627906976,43,0.2558139534883721,0.3953488372093023,0.23255813953488372,0.23255813953488372,0.046511627906976744,0.27906976744186046,0.09302325581395349,0.2558139534883721,0.3488372093023256,0.11627906976744186,0.27906976744186046,0.09302325581395349,0.37209302325581395
2026,D,0000006221,劉貴元,ACN022,中信兄弟二軍,0.33333333333333337,36,0.16666666666666666,0.6666666666666666,0.1388888888888889,0.027777777777777776,0.05555555555555555,0.08333333333333333,0.08333333333333333,0.25,0.3333333333333333,0.027777777777777776,0.2222222222222222,0.3611111111111111,0.5833333333333334
2026,D,0000007082,*陽念祖,AAA022,味全龍二軍,0.36111111111111116,36,0.1111111111111111,0.6388888888888888,0.1388888888888889,0.08333333333333333,0.1111111111111111,0.19444444444444445,0.1111111111111111,0.2777777777777778,0.3888888888888889,0.1111111111111111,0.16666666666666666,0.25,0.4166666666666667
2026,D,0000006734,黃鈞麟,ACN022,中信兄弟二軍,0.2777777777777778,36,0.1388888888888889,0.7222222222222222,0.1388888888888889,0.1111111111111111,0.08333333333333333,0.19444444444444445,0.027777777777777776,0.3055555555555556,0.3333333333333333,0,0.1388888888888889,0.3333333333333333,0.4722222222222222
2026,D,0000005567,林瑞鈞,ACN022,中信兄弟二軍,0.5277777777777778,36,0.3055555555555556,0.4722222222222222,0.16666666666666666,0.05555555555555555,0.08333333333333333,0.1388888888888889,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.05555555555555555,0.25,0.16666666666666666,0.4166666666666667
2026,D,0000006879,冉皓燐,AAA022,味全龍二軍,0.5714285714285714,35,0.2857142857142857,0.42857142857142855,0.17142857142857143,0.02857142857142857,0.02857142857142857,0.05714285714285714,0.2,0.2571428571428571,0.45714285714285713,0.11428571428571428,0.34285714285714286,0.14285714285714285,0.4857142857142857
2026,D,0000005546,拿莫．伊漾,AAA022,味全龍二軍,0.7647058823529411,34,0.29411764705882354,0.23529411764705882,0.2647058823529412,0.11764705882352941,0.029411764705882353,0.14705882352941177,0.38235294117647056,0.11764705882352941,0.5,0.20588235294117646,0.2647058823529412,0.08823529411764706,0.35294117647058826
2026,D,0000000132,梁家榮,AJL022,樂天桃猿二軍,0.47058823529411764,34,0.14705882352941177,0.5294117647058824,0.20588235294117646,0.058823529411764705,0.08823529411764706,0.14705882352941177,0.14705882352941177,0.29411764705882354,0.4411764705882353,0.11764705882352941,0.2647058823529412,0.14705882352941177,0.4117647058823529
2026,D,0000007086,楊祥禾,ACN022,中信兄弟二軍,0.7096774193548387,31,0.1935483870967742,0.2903225806451613,0.3870967741935484,0.1935483870967742,0.06451612903225806,0.25806451612903225,0.1935483870967742,0.16129032258064516,0.3548387096774194,0.12903225806451613,0.3225806451612903,0.06451612903225806,0.3870967741935484
2026,D,0000007310,*許子謙,AAA022,味全龍二軍,0.5161290322580645,31,0.1935483870967742,0.4838709677419355,0.2903225806451613,0.16129032258064516,0.06451612903225806,0.22580645161290322,0.06451612903225806,0.2903225806451613,0.3548387096774194,0.03225806451612903,0.2903225806451613,0.12903225806451613,0.41935483870967744
2026,D,0000007315,游承勳,AJL022,樂天桃猿二軍,0.43333333333333335,30,0.16666666666666666,0.5666666666666667,0.23333333333333334,0.13333333333333333,0.16666666666666666,0.3,0,0.1,0.1,0.03333333333333333,0.3,0.3,0.6
2026,D,0000007284,徐紹予,ACN022,中信兄弟二軍,0.6296296296296297,27,0.37037037037037035,0.37037037037037035,0.2222222222222222,0.18518518518518517,0.037037037037037035,0.2222222222222222,0,0.18518518518518517,0.18518518518518517,0.037037037037037035,0.4444444444444444,0.14814814814814814,0.5925925925925926
2026,D,0000006714,鍾玉成,AJL022,樂天桃猿二軍,0.5555555555555556,27,0.2962962962962963,0.4444444444444444,0.18518518518518517,0.18518518518518517,0.037037037037037035,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.4444444444444444,0.07407407407407407,0.25925925925925924,0.07407407407407407,0.3333333333333333
2026,D,0000006856,董順傑,AJL022,樂天桃猿二軍,0.5925925925925926,27,0.18518518518518517,0.4074074074074074,0.2962962962962963,0.1111111111111111,0.037037037037037035,0.14814814814814814,0.07407407407407407,0.3333333333333333,0.4074074074074074,0.1111111111111111,0.4074074074074074,0.037037037037037035,0.4444444444444444
2026,D,0000006858,陳佳樂,AJL022,樂天桃猿二軍,0.5925925925925926,27,0.48148148148148145,0.4074074074074074,0.1111111111111111,0.037037037037037035,0,0.037037037037037035,0.2222222222222222,0.14814814814814814,0.37037037037037035,0,0.3333333333333333,0.25925925925925924,0.5925925925925926
2026,D,0000005548,林孝程,AAA022,味全龍二軍,0.6086956521739131,23,0.2608695652173913,0.391304347826087,0.2608695652173913,0.08695652173913043,0,0.08695652173913043,0.13043478260869565,0.30434782608695654,0.43478260869565216,0.08695652173913043,0.391304347826087,0.08695652173913043,0.4782608695652174
2026,D,0000006731,周委宏,AAA022,味全龍二軍,0.30434782608695654,23,0.17391304347826086,0.6956521739130435,0.08695652173913043,0.08695652173913043,0.17391304347826086,0.2608695652173913,0.13043478260869565,0.34782608695652173,0.4782608695652174,0.043478260869565216,0.08695652173913043,0.17391304347826086,0.2608695652173913
2026,D,0000007587,◎潘信安,AAA022,味全龍二軍,0.5,22,0.3181818181818182,0.5,0.18181818181818182,0.045454545454545456,0.045454545454545456,0.09090909090909091,0.045454545454545456,0.3181818181818182,0.36363636363636365,0,0.4090909090909091,0.13636363636363635,0.5454545454545454
2026,D,0000006853,林禹叡,AJL022,樂天桃猿二軍,0.6190476190476191,21,0.19047619047619047,0.38095238095238093,0.42857142857142855,0.19047619047619047,0.047619047619047616,0.23809523809523808,0.23809523809523808,0.14285714285714285,0.38095238095238093,0,0.19047619047619047,0.19047619047619047,0.38095238095238093
2026,D,0000007605,*王翾祐,ADD022,統一7-ELEVEn獅二軍,0.47619047619047616,21,0.14285714285714285,0.5238095238095238,0.23809523809523808,0.047619047619047616,0.047619047619047616,0.09523809523809523,0.09523809523809523,0.38095238095238093,0.47619047619047616,0.09523809523809523,0.3333333333333333,0.09523809523809523,0.42857142857142855
2026,D,0000006725,張祐嘉,AAA022,味全龍二軍,0.5,20,0.2,0.5,0.15,0.1,0,0.1,0.25,0.35,0.6,0.15,0.15,0.15,0.3
2026,D,0000007624,*焦子杰,ACN022,中信兄弟二軍,0.65,20,0.25,0.35,0.25,0.05,0.1,0.15,0.35,0.15,0.5,0.15,0.25,0.1,0.35
2026,D,0000007277,*黃霆杉,ACN022,中信兄弟二軍,0.5,20,0.2,0.5,0.15,0.05,0,0.05,0.3,0.45,0.75,0.15,0.15,0.05,0.2
2026,D,0000006936,高聖恩,AKP022,台鋼雄鷹二軍,0.5,20,0.25,0.5,0.15,0.2,0.15,0.35,0.1,0.3,0.4,0.1,0.2,0.05,0.25
